"id","author","pub.year","title","inc.abst.ahe","inc.abst.sem","inc.full.read","reason","found.by.ref","country","coding.sys","sepsis.def","org.fail.def","data.source","sample.frac.n.units","stud.pop.size","ex.crit.A","ex.crit.B","ex.crit.C","int.valid","study.year.1","study.year.2","study.year.3","study.year.4","study.year.5","study.year.6","study.year.7","study.year.8","study.year.9","study.year.10","study.year.11","avg.age.1","avg.age.2","avg.age.3","avg.age.4","avg.age.5","avg.age.6","avg.age.7","avg.age.8","avg.age.9","avg.age.10","avg.age.11","incid.1","incid.2","incid.3","incid.4","incid.5","incid.6","incid.7","incid.8","incid.9","incid.10","incid.11","severe.incid.1","severe.incid.2","severe.incid.3","severe.incid.4","severe.incid.5","severe.incid.6","severe.incid.7","severe.incid.8","severe.incid.9","severe.incid.10","severe.incid.11","note"
"290","Moore, Matthew R.; Schrag, Stephanie J.; Schuchat, Anne",2003,"Effects of intrapartum antimicrobial prophylaxis for prevention of group-B-streptococcal disease on the incidence and ecology of early-onset neonatal sepsis.",0,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","Moreno, M. T.; Vargas, S.; Poveda, R.; Saez-Llorens, X.",1994,"Neonatal sepsis and meningitis in a developing Latin American country.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","Morgan, G.; Ginks, W.; Siddons, H.; Leatham, A.",1979,"Septicemia in patients with an endocardial pacemaker.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","Morioka, Ichiro; Morikawa, Satoru; Miwa, Akihiro; Minami, Hirotaka; Yoshii, Katsuhiko; Kugo, Masaaki; Kitsunezuka, Yoshiki; Enomoto, Miki; Jikimoto, Takumi; Nakamura, Masakuni; Yokoyama, Naoki; Nishio, Hisahide; Matsuo, Masafumi; Yamada, Hideto",2012,"Culture-proven neonatal sepsis in Japanese neonatal care units in 2006-2008.",0,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","Moss, Marc",2005,"Epidemiology of sepsis: race, sex, and chronic alcohol abuse.",0,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","Moxon, E. R.; Schwartz, A. D.",1980,"Heterotropic splenic autotransplantation in the prevention of Haemophilus influenza meningitis and fatal sepsis in Sprague-Dawley rats.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","Mukhopadhyay, Sagori; Puopolo, Karen M.",2012,"Risk assessment in neonatal early onset sepsis.",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","Mullett, M. D.; Cook, E. F.; Gallagher, R.",1998,"Nosocomial sepsis in the neonatal intensive care unit.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","Naito, H.; Toya, S.; Shizawa, H.; Iizaka, Y.; Tsukumo, D.",1973,"High incidence of acute postoperative meningitis and septicemia in patients undergoing craniotomy with ventriculoatrial shunt.",0,0,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","Naqvi, S. H.; Chundu, K. R.; Friedman, A. D.",1986,"Shock in children with gram-negative bacillary sepsis and Haemophilus influenzae  type b sepsis.",0,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","Nygard, Siri Tandberg; Langeland, Nina; Flaatten, Hans K.; Fanebust, Rune; Haugen, Oddbjorn; Skrede, Steinar",2014,"Aetiology, antimicrobial therapy and outcome of patients with community acquired  severe sepsis: a prospective study in a Norwegian university hospital.",1,1,1,NA,0,"Norway","Chart","Bone crit.","Bone crit.","ICU",3,NA,"<15 years","severe sepsis not present within 24 hrs from admission","transferred with diagnosis",NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","Oconnor, E.; Venkatesh, B.; Mashongonyika, C.; Lipman, J.; Hall, J.; Thomas, P.",2004,"Serum procalcitonin and C-reactive protein as markers of sepsis and outcome in patients with neurotrauma and subarachnoid haemorrhage.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Odio, C. M.",1995,"Cefotaxime for treatment of neonatal sepsis and meningitis.",0,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Ogunlesi, Tinuade A.; Ogunfowora, Olusoga B.; Osinupebi, Olubunmi; Olanrewaju, Durotoye M.",2011,"Changing trends in newborn sepsis in Sagamu, Nigeria: bacterial aetiology, risk factors and antibiotic susceptibility.",0,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","Ohlsson, A.; Bailey, T.; Takieddine, F.",1986,"Changing etiology and outcome of neonatal septicemia in Riyadh, Saudi Arabia.",0,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","Ohlsson, A.; Serenius, F.",1981,"Neonatal septicemia in Riyadh, Saudi Arabia.",0,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","Ojukwu, Juliana U.; Abonyi, Leonard E.; Ugwu, Jude; Orji, Ikechukwu K.",2006,"Neonatal septicemia in high risk babies in South-Eastern Nigeria.",0,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","Okascharoen, Chusak; Sirinavin, Sayomporn; Thakkinstian, Ammarin; Kitayaporn, Dwip; Supapanachart, Sarayut",2005,"A bedside prediction-scoring model for late-onset neonatal sepsis.",0,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","O'Keefe, Grant E.; Hybki, Dixie L.; Munford, Robert S.",2002,"The G-->A single nucleotide polymorphism at the -308 position in the tumor necrosis factor-alpha promoter increases the risk for severe sepsis after trauma.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","Oray-Schrom, Pinar; Phoenix, Carlene; St Martin, Dacelin; Amoateng-Adjepong, Yaw",2003,"Sepsis workup in febrile infants 0-90 days of age with respiratory syncytial virus infection.",0,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","Orford, Neil R.; Faulkner, Chris; Flintoff, Wendy; Eddey, David; Lamb-Jenkins, Jill; Henry, Margaret; Corke, Charlie; Stow, Peter; Green, David",2008,"Implementation and outcomes of a severe sepsis protocol in an Australian tertiary hospital.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","Osborn, Tiffany Medlin; Tracy, J. Kathleen; Dunne, James R.; Pasquale, Michael; Napolitano, Lena M.",2004,"Epidemiology of sepsis in patients with traumatic injury.",0,0,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","O'Toole, Robert V.; Riche, Kevin; Cannada, Lisa K.; Hennessy, Michael; Sciadini, Marcus F.; Shi, Lewis L.; Woodford, Mathew; Harris, Mitchel B.",2010,"Analysis of postoperative knee sepsis after retrograde nail insertion of open femoral shaft fractures.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","Padkin, A.; Goldfrad, C.; Brady, A. R.; Young, D.; Black, N.; Rowan, K.",2003,"Epidemiology of severe sepsis occurring in the first 24 hrs in intensive care units in England, Wales, and Northern Ireland",1,1,1,NA,1,"England_Wales_Northern_Ireland","Chart","PROWESS","PROWESS","ICU",91,56673,"<16 years","readmissions",NA,0,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","Panda, Madhumita; Sahoo, Prakash K.; Mohapatra, Alok Das; Dutta, Soumya kanti; Thatoi, Pravat K.; Tripathy, Rina; Das, Bidyut K.; Satpathy, Ashok K.; Ravindran, Balachandran",2013,"Decreased prevalence of sepsis but not mild or severe P. falciparum malaria is associated with pre-existing filarial infection.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","Parravicini, Elvira; van de Ven, Carmella; Anderson, Lauren; Cairo, Mitchell S.",2002,"Myeloid hematopoietic growth factors and their role in prevention and/or treatment of neonatal sepsis.",0,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","Peralta-Carcelen, M.; Fargason, C. A. Jr; Coston, D.; Dolan, J. G.",1997,"Preferences of pregnant women and physicians for 2 strategies for prevention of early-onset group B streptococcal sepsis in neonates.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","Pers, C.; Gahrn-Hansen, B.; Frederiksen, W.",1996,"Capnocytophaga canimorsus septicemia in Denmark, 1982-1995: review of 39 cases.",0,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","Petersen, R.; Hannerz, H.; Tuchsen, F.; Egerton, J. R.",2011,"Meningitis, sepsis and endocarditis among workers occupationally exposed to pigs.",0,0,NA,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","Pichler, J.; Horn, V.; Macdonald, S.; Hill, S.",2010,"Sepsis and its etiology among hospitalized children less than 1 year of age with  intestinal failure on parenteral nutrition.",0,0,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","Pietropaoli, Anthony P.; Glance, Laurent G.; Oakes, David; Fisher, Susan G.",2010,"Gender differences in mortality in patients with severe sepsis or septic shock.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","Pittet, D.; Rangel-Frausto, S.; Li, N.; Tarara, D.; Costigan, M.; Rempe, L.; Jebson, P.; Wenzel, R. P.",1995,"Systemic inflammatory response syndrome, sepsis, severe sepsis and septic shock:  incidence, morbidities and outcomes in surgical ICU patients.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","Plantefeve, G.; Hellmann, R.; Pajot, O.; Thirion, M.; Bleichner, G.; Mentec, H.",2007,"Abdominal compartment syndrome and intraabdominal sepsis: two of the same kind?",0,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","Poeze, Martijn; Ramsay, Graham; Gerlach, Herwig; Rubulotta, Francesca; Levy, Mitchel",2004,"An international sepsis survey: a study of doctors' knowledge and perception about sepsis.",0,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","Poindexter, Brenda B.; Ehrenkranz, Richard A.; Stoll, Barbara J.; Wright, Linda L.; Poole, W. Kenneth; Oh, William; Bauer, Charles R.; Papile, Lu-Ann; Tyson, Jon E.; Carlo, Waldemar A.; Laptook, Abbot R.; Narendran, Vivek; Stevenson, David K.; Fanaroff, Avroy A.; Korones, Sheldon B.; Shankaran, Seetha; Finer, Neil N.; Lemons, James A.",2004,"Parenteral glutamine supplementation does not reduce the risk of mortality or late-onset sepsis in extremely low birth weight infants.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","Poukkanen, M.; Vaara, S. T.; Pettila, V.; Kaukonen, K.-M.; Korhonen, A.-M.; Hovilehto, S.; Inkinen, O.; Laru-Sompa, R.; Kaminski, T.; Reinikainen, M.; Lund, V.; Karlsson, S.",2013,"Acute kidney injury in patients with severe sepsis in Finnish Intensive Care Units.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","Poutsiaka, Debra D.; Davidson, Lisa E.; Kahn, Katherine L.; Bates, David W.; Snydman, David R.; Hibberd, Patricia L.",2009,"Risk factors for death after sepsis in patients immunosuppressed before the onset of sepsis.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","Powe, N. R.; Jaar, B.; Furth, S. L.; Hermann, J.; Briggs, W.",1999,"Septicemia in dialysis patients: incidence, risk factors, and prognosis.",0,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","Powell, Emilie S.; Sauser, Kori; Cheema, Navneet; Pirotte, Matthew J.; Quattromani, Erin; Avula, Umakanth; Khare, Rahul K.; Courtney, D. Mark",2013,"Severe sepsis in do-not-resuscitate patients: intervention and mortality rates.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","Prasertsom, W.; Horpaopan, S.; Ratrisawadi, V.; Puapondh, Y.; Thanasophon, Y.; Trakulchang, K.",1990,"Early versus late onset neonatal septicemia at Children's Hospital.",0,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","Proulx, F.; Fayon, M.; Farrell, C. A.; Lacroix, J.; Gauthier, M.",1996,"Epidemiology of sepsis and multiple organ dysfunction syndrome in children.",0,0,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","Prucha, M.; Zazula, R.; Herold, I.; Dostal, M.; Hyanek, T.; Bellingan, G.",2013,"Presence of hypogammaglobulinemia - a risk factor of mortality in patients with severe sepsis, septic shock, and SIRS.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","Puopolo, Karen M.; Eichenwald, Eric C.",2010,"No change in the incidence of ampicillin-resistant, neonatal, early-onset sepsis  over 18 years.",0,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","Qari, Faiza A.",2003,"Bacteremia and septicemia in diabetic patients in Western Saudi Arabia.",0,0,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","Quilty, S.; Kwok, G.; Hajkowicz, K.; Currie, B.",2009,"High incidence of methicillin-resistant Staphylococcus aureus sepsis and death in patients with febrile neutropenia at Royal Darwin Hospital.",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","Ramanathan, Rajesh; Leavell, Patricia; Stockslager, Gregory; Mays, Catherine; Harvey, Dale; Duane, Therese M.",2014,"Validity of International Classification of Diseases, Ninth Revision, Clinical Modification (ICD-9-CM) screening for sepsis in surgical mortalities.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","Reinhart, Konrad; Gluck, Thomas; Ligtenberg, Jack; Tschaikowsky, Klaus; Bruining, Albert; Bakker, Jan; Opal, Steven; Moldawer, Lyle L.; Axtelle, Tim; Turner, Terence; Souza, Sonia; Pribble, John",2004,"CD14 receptor occupancy in severe sepsis: results of a phase I clinical trial with a recombinant chimeric CD14 monoclonal antibody (IC14).",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","Ren, Jianan; Zhao, Yunzhao; Yuan, Yujie; Han, Gang; Li, Weiqin; Huang, Qian; Tong, Zhihui; Li, Jieshou",2012,"Complement depletion deteriorates clinical outcomes of severe abdominal sepsis: a conspirator of infection and coagulopathy in crime?",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
